ra_deg,dec_deg,mag
38.93323690095664,68.36766945048171,6.548692
358.70523068793915,74.41006742651922,6.549654
51.32557056925706,58.69461277729106,6.552723
53.80144196826852,73.3468143627768,6.5587296
25.653576120339064,60.547993146342925,6.561955
35.6012265982418,57.109468116152094,6.562445
61.8578522977678,74.63633880342917,6.564707
47.342335971120335,64.29955357542532,6.5671377
58.99013261626661,57.67343913394983,6.568314
24.77985716537951,61.07909169482431,6.575376
32.606697728527934,59.979534793561875,6.577114
76.52506668317905,68.9724924500025,6.57757
68.3293646362283,64.16990284755053,6.5779495
15.126981340540327,80.54546720977038,6.579607
35.05331686617077,64.336991780101,6.580384
50.02917278457423,69.73128900818239,6.582937
63.05816133204013,79.03003727092064,6.600161
51.56684337867325,56.14177812745031,6.6097345
14.231055237718207,64.53228186021386,6.6154566
25.539271448210094,66.79230706451003,6.616152
54.01591047223665,63.288125620595146,6.6174707
23.001042289492126,62.32902462153581,6.618008
16.73073878694015,70.9313473515583,6.6182566
51.458366962737436,73.20714328102811,6.6223235
61.474375198849806,61.79444624779103,6.626054
62.342280535012065,73.57058031759509,6.6343317
32.56576757101803,56.55906892094306,6.639489
352.2398063962259,75.22541402768768,6.639856
82.20032423505374,78.29999077832989,6.642245
38.781496793703,66.04931096458334,6.6456065
23.180098556266138,63.5938046047051,6.6466746
35.12084393106815,56.99311690366797,6.648007
29.577559789730504,59.62585768835672,6.652273
39.74338080575588,62.591391976400345,6.653769
44.73552958282232,77.07995006713398,6.6538944
40.48471192984969,71.62638908758835,6.65409
25.51220861202959,61.03821490695795,6.658859
9.464359536197458,67.64894063535428,6.660364
52.098506827416834,60.25557027049047,6.6605196
19.676481923349183,72.8778261429613,6.66656
61.53359190050095,62.1018286365124,6.6669483
2.3366586942118985,79.71439671214755,6.667504
35.426700241821415,57.86281333315492,6.66846
71.31038284028803,79.65697625773761,6.669121
19.57764579486748,67.81639103152907,6.6697307
43.096817166884804,63.409296532557846,6.6698136
38.0509949204109,55.457917588693356,6.6715145
8.02218586402719,76.57696434858653,6.675659
35.57664126932019,59.16237316821353,6.6805286
36.341080821845026,57.43725360752106,6.683826
12.048953169616839,65.1195599375971,6.6841974
65.01165134804037,78.07954796974822,6.68459
12.85800405194171,63.78116584924177,6.6874986
37.96135870253923,57.53010111135598,6.688835
49.104310990391404,66.38013745301635,6.6910295
19.871349474943315,80.89424777161169,6.691585
24.552570516580584,62.3517849712365,6.6927805
35.17882327620414,55.90907187963558,6.6932592
37.35425251545903,55.536147983791714,6.6992545
26.251917173191803,69.50254380142269,6.7066383
60.79621540234152,78.20269387456987,6.707497
49.33963766473851,78.87499671185739,6.707701
58.08593415635387,62.34480421087227,6.708084
12.735995903258095,77.9534657182,6.7087574
25.22146961813249,77.96894419030676,6.709348
36.6411829156277,59.65879985682924,6.7113094
56.55773465267385,71.61816914905337,6.7185497
67.70885904008273,64.44171574077261,6.720777
353.1217321663949,72.00086212563497,6.7214446
53.75399501013094,60.0415416909616,6.7219205
65.33195443855966,76.1060251432569,6.7260094
23.388500777687426,62.52654610163477,6.7260575
40.170299512291216,57.30860035943631,6.7341924
51.93849511819243,83.52831111359833,6.7358155
40.59449728240254,68.06430810535214,6.736265
29.015355751974298,80.90809705139753,6.7364125
30.202299134761827,59.95920426141818,6.737516
85.75292701486636,73.9858507455473,6.738693
9.051970425873625,62.68637155457344,6.741271
50.329452337328966,61.999123737025734,6.7441435
12.858053245555833,62.920792320201,6.7450376
41.66665636072546,63.00551680229659,6.747467
58.43994705445095,63.39010222761933,6.7492824
2.337050903252599,79.71463808074995,6.7532578
19.19993040676269,75.20062885504217,6.754002
44.947338896567025,61.289942681296075,6.7635336
57.409412283247555,67.16537743283429,6.7652454
54.996374443177615,63.86977366840186,6.7675133
25.873007535527226,74.74229115294601,6.7729745
20.840379677558474,58.14258539314788,6.773649
63.58455433365049,69.50670231955948,6.777432
37.972397421557694,57.69763694895373,6.778999
26.048389471426407,61.84980058303476,6.7803926
2.3211684434640105,65.07105581297837,6.781836
39.22001151332246,55.91537707332023,6.7834086
55.300067186733905,58.84463802613169,6.7835493
11.202906759869814,67.15792456419562,6.788543
0.26882547623849334,69.575537883188,6.789254
16.208312599257432,74.3721184393068,6.7900424
53.03582262088607,62.267988521557754,6.791058
70.08768056474509,64.55711198614998,6.7947884
357.2880856250054,68.66865504026747,6.7976446
35.751768790216325,57.38700108219803,6.7995768
39.16935557206351,56.19673377276905,6.814382
61.96412926055141,62.33010337409664,6.818741
30.53913264207476,75.50212396753001,6.820747
51.72111408185625,66.21081735842549,6.820856
35.15206148148787,63.873942217180655,6.8211484
73.46064338937961,68.21856069506335,6.821151
24.649596586955287,60.82384628056657,6.8225007
51.02169618844981,74.17032686394273,6.823553
47.97236611174345,82.90373328439262,6.8240085
10.395030280212472,65.8679477218826,6.8241673
58.681942808793025,70.19888705245216,6.8249493
33.235786596179054,57.20353484508144,6.8333163
37.264616610783484,67.4019204684237,6.8365726
17.304479015468665,69.68652396374988,6.840077
19.96555223917397,58.208141867115444,6.842597
15.011796298443825,60.50988303195365,6.8474803
27.95122931102684,75.58945407031675,6.847491
35.248516504259335,57.158318464802164,6.850105
46.42091324181168,65.15658805589399,6.8528657
37.71170636466849,55.547979899971494,6.854977
61.95534297803367,62.33294992404042,6.855675
20.513055973089543,79.02504750432588,6.8577447
73.35696571217544,66.00622126536973,6.858629
24.75689539846528,65.51588724894758,6.863251
6.46349023864466,71.80712952105026,6.8667564
37.65403599407124,72.22380105947393,6.8674054
16.72504614480665,59.858543086213174,6.868344
30.954671116133298,64.23748870912975,6.86953
12.194945448298396,78.46716818487162,6.8704534
22.31376234068105,60.03566741565175,6.87046
72.54201033135925,63.625195097698324,6.8742056
19.530220272808208,61.71785020051636,6.880319
18.323440124409252,62.82873792480773,6.8804665
57.7523737629872,69.10266226352758,6.880743
12.509734417416585,70.7741290304786,6.886136
0.3992560558344906,72.23663373390336,6.887612
38.87793480890687,63.243262168683955,6.88819
34.93521510783719,60.02950613609406,6.8914685
2.8436511764626164,74.48447911997222,6.891893
26.53881328294882,80.25371117666204,6.8937488
16.74889659339588,63.773163258216556,6.8943305
64.46172644307492,67.08844328059953,6.9033003
29.417368806876386,60.21887531897735,6.9082136
15.577598776427275,81.87555874313978,6.909152
34.922926492487754,60.01301611246253,6.9116797
41.9808120732001,55.61342753881014,6.912432
68.27980133266419,67.63132461101112,6.9180164
48.37856948858517,78.1909363623078,6.919334
64.6293574356156,72.4093011986061,6.9194393
43.22829109052332,73.27721887223646,6.923171
69.91299580163849,69.09369036577802,6.9239216
84.23250474491365,74.31880429327127,6.925689
30.893156147326945,82.55184992324395,6.9325185
40.649279717300374,61.59324613858934,6.933734
9.440535731028103,72.89484745102406,6.936335
66.04195771380716,62.03244456886301,6.93732
72.08205911555578,67.7629420316193,6.9392715
20.495635015922122,76.71014296688713,6.940108
34.68618367061842,64.42493058857683,6.9421296
52.92194731984944,78.01457217405026,6.9422827
32.233535851585984,79.34596603818582,6.9422827
37.49398315335138,57.82070892282098,6.944141
60.936766525528355,81.8746331413081,6.9453583
35.24961839797546,55.40794460621276,6.9461484
25.12919278734134,59.05273943955086,6.9482822
23.135615855640204,70.01936728194454,6.9504137
32.6258106419704,81.48193728161243,6.951503
35.72139488578131,68.7618816892727,6.952911
59.68340644122305,68.0238103295612,6.957354
84.68532634969078,70.36432840571042,6.959303
14.553129677284364,70.49634477958905,6.9601126
49.38135736786172,65.65841346310442,6.960828
19.793684281099544,76.79664020201675,6.9609537
29.620450102575983,59.26910198908103,6.962564
28.928564841176495,59.273442776591956,6.963394
21.03377060675543,72.84712975155648,6.963592
19.150971046962194,74.026809025309,6.963698
82.12507722195707,74.30735473925748,6.964681
29.962025861773057,59.16083981001123,6.969913
1.2869237415167103,67.83997215935966,6.9700375
33.933369848331836,67.67095420333354,6.9716945
36.69039520653791,57.679174495070605,6.9755225
4.058465616389718,76.9507350737012,6.97557
36.07815243248394,63.536479237712356,6.975601
48.52222368987457,59.5634652217013,6.9807916
40.42058185536022,58.97739828452461,6.982793
73.86794026664698,67.5474641360232,6.9877243
64.71012650700153,65.25162641098912,6.9949236
22.869479712340045,79.65558634763235,6.9978075
15.709668529395856,62.609118958825796,7.0003986
13.526114798613051,66.43557311223634,7.0021696
62.35156459484752,58.56005183951287,7.004115
7.860097274492976,82.59502697851555,7.0046153
27.714573272154567,58.46755178146583,7.0054774
35.3146451312004,59.247847872615765,7.00632
35.79610258632151,57.19943558678211,7.009639
353.96265100244074,80.44624702325673,7.009942
63.563107603166124,66.54791348114125,7.0123363
11.276620646644279,75.93737181910811,7.018028
4.825212033001755,73.12250273566663,7.0190396
51.645266991716646,63.19505797519656,7.0197463
10.708562680527999,64.29127755270078,7.02538
3.5248301771602217,73.39095724269346,7.025842
39.392825453193566,69.05677797617948,7.028391
62.97611948072915,63.04064083101954,7.032633
5.5600255653390995,71.50818862130868,7.03747
352.9162189924357,77.81974625572985,7.042864
39.358862053685066,60.088438319294355,7.043709
29.659304214457652,61.54697671623498,7.046594
75.5243598817719,69.1598418427088,7.049388
73.23486103512745,75.7093458427098,7.051998
35.611791236180345,65.24190861188382,7.054485
77.42750796756884,66.00409518114323,7.055522
355.30574744574756,75.58226240628024,7.055734
18.54392732400862,58.81212451649474,7.0608582
31.25606637737841,64.38558600736819,7.0651345
32.600648519558156,56.296924584000976,7.0665298
50.224705900495046,68.45690026295823,7.0670543
82.98419229321372,81.05680455292678,7.0672355
1.3334707313286367,68.88447217883089,7.0692444
71.43767401202958,63.25961652996096,7.069884
33.728920066581736,66.32100158560127,7.0710793
8.797122247328156,62.98937943432224,7.074799
12.519258691483973,81.96721692212166,7.0780044
21.345353187859047,57.63655513522845,7.079255
26.41156393013677,61.03966486771468,7.0794325
35.09359074577922,59.67135996526273,7.0820227
61.85301704942588,75.17367852089242,7.0821285
64.26627113085179,70.45169392001304,7.0834613
33.98539354649794,79.17912878455995,7.0847926
62.66464741389138,61.7389913541573,7.0871716
58.174342624635614,65.53154351982698,7.0878177
82.74210219659419,71.9242813697356,7.088302
22.261859847120167,74.2045429590045,7.0927496
51.669317640926515,72.2057884582549,7.0964513
57.51540549641588,61.79737583441478,7.0967655
39.29557309890067,81.64333488230734,7.102601
78.58307341221352,69.82324268010271,7.102981
70.51596446999369,69.09337595060248,7.103879
352.64176798075044,77.89406545396142,7.104957
19.022144071419298,70.26151000333337,7.1052103
81.25316306977048,69.22356977237408,7.1053667
21.083780444538462,58.946420777972676,7.108287
24.20275765331881,59.62588268842486,7.108974
65.42267325635335,63.83302824886397,7.1101165
72.52289174781474,66.53519803631956,7.113762
39.138677541483645,63.49660700732564,7.1164656
22.604351731959973,66.24032491381682,7.1174684
18.515196228456848,60.88311038210319,7.117477
356.23604915678624,69.75484040785135,7.1181684
57.16852795293866,78.11916020792238,7.118894
33.12175795404549,79.69339047886731,7.119265
45.95217109075998,60.312376924640176,7.1199636
62.557957883836615,66.84650583077624,7.1245093
78.53275671352641,67.48147409155783,7.125148
24.0983951586651,67.61499426177075,7.125219
80.46731873531283,67.02441289981711,7.1282344
25.131479315180563,81.42981576858182,7.1289377
20.380082725844645,74.58016792408942,7.130009
46.964306646932904,62.63944683362704,7.130447
46.07092896522181,75.14952192272442,7.139642
26.750035506254328,60.37232307434872,7.143441
39.07051218287618,67.51311406734735,7.1445527
72.16906675635288,70.52681637754164,7.1465006
28.93648762828875,55.936910613193184,7.1472545
81.69593506105137,70.22806108085547,7.1503406
33.57307208860446,66.7281297564669,7.1517053
53.36033802582019,65.55192323688613,7.153361
73.61455839637638,66.43591266962034,7.1542983
18.691488978667415,60.93874226964753,7.156647
67.40293187126335,80.93180439029501,7.1576333
41.666701444087124,75.40792472298241,7.1577907
34.841144199064196,58.96120626472641,7.1596565
11.090689342914112,77.21012091993828,7.159944
20.20231551276566,65.08411599672786,7.1609826
62.50879033485206,68.37354936300072,7.1653824
57.36154988429456,57.12207209998338,7.1677732
36.73440060498609,74.58331992058781,7.167967
4.615430299116288,76.2764990702848,7.1685977
24.021969029397738,60.212788794204926,7.1689014
86.62695786632412,74.6092903649378,7.170313
23.30834339443512,60.68643413987309,7.171025
44.23262515514521,68.1778574911166,7.171096
43.88671448748496,76.52887280242592,7.171512
0.45385284483005023,66.3060885608535,7.171536
54.86804749571443,75.29491983943157,7.1760116
43.24001280002504,60.47131587451239,7.1768103
61.24359254183781,58.659781105628184,7.179552
29.07001900321728,62.19791857609365,7.1800404
61.629608408510556,63.74568913197776,7.1801047
35.81636796233245,58.088316445080444,7.1847057
26.18558180608512,75.87210891870238,7.18559
48.364773463828946,74.2962658845223,7.1862874
51.64290182773446,60.28141539845862,7.186477
78.09687752710005,67.67912649836916,7.1874685
49.665366911085805,77.32316808877852,7.1904883
24.468486377169555,62.79689792612458,7.1908216
52.98814793648086,67.42495415297842,7.1917195
79.62969570638047,75.94703551888001,7.1953106
41.93340587945225,81.86681564194463,7.1983447
33.37008145133987,59.19593774848723,7.1987915
16.470784607020892,65.97101762382574,7.1995664
18.665708116048638,71.1010368121788,7.1996503
34.57627681121688,77.74264937918369,7.2005315
36.97990051566799,73.71243403880476,7.201749
31.504893808567008,63.17218441227109,7.2020597
12.740225825633228,73.56731964659609,7.202426
77.1567961703355,70.54846694143657,7.203517
14.517888723154986,67.69778389900664,7.2045765
355.77674913651106,74.00177268268529,7.2060585
71.50348814195983,80.5445500622056,7.2086387
356.9284048161222,71.49622376371241,7.2133756
66.07069782902519,67.71035907004948,7.214086
54.65178594073912,74.73821532511465,7.215589
42.103320914422184,58.83183489031847,7.2170453
19.005174699375026,71.57433042973304,7.2173605
74.44813994404164,67.77598257222627,7.2186084
35.72290339119256,57.2451476989381,7.220189
24.345310095310875,58.637389753296105,7.220668
50.21414339376365,57.87466292163225,7.220971
19.01780006198934,61.907193447756995,7.2211633
354.9524717753922,75.75141173192185,7.2219644
26.696018773333037,59.1558960389108,7.2225795
11.461300944621184,67.86491139286154,7.223792
63.02593168641983,74.37986686025506,7.225146
4.059374070957177,76.95091415696987,7.2278194
52.225335768318985,69.28299046425211,7.2301154
42.78322588569825,60.417740382024675,7.231774
42.099414098293195,58.199663725524466,7.2332263
29.2961739938432,71.72489216903185,7.23341
3.5882444637063444,66.20429757632216,7.234678
38.64871560235834,67.74278593857187,7.234868
3.754584160823679,66.11392200863209,7.235837
31.069150123117986,60.24405513519223,7.2379837
2.686156967584352,71.30108828161484,7.239861
7.807628644329126,69.7849367754563,7.239864
45.796769343420216,74.90974169239,7.240521
65.51442019189872,67.72646060548853,7.2423897
23.388188149739563,61.55823969658684,7.2482433
22.464059266540453,60.2512505154263,7.249232
43.02754919761815,65.63523129577113,7.2551203
36.576957092671876,57.22832803608918,7.257808
47.12666975250556,56.650817049760334,7.2587423
54.99506080962981,64.2852904274541,7.2606163
15.654786386521357,59.28666729324551,7.261396
7.568508745942718,64.7489783859182,7.264322
17.635264081845268,64.17440728756853,7.2645373
26.522829471846542,60.993519353142155,7.264823
42.657887826055905,56.983407204223376,7.2659636
23.888668038016526,72.44200925003769,7.266317
41.71437809016306,57.73379706736766,7.266839
0.9398548240899993,68.87659567209377,7.270055
0.4941023183466441,66.4378708598638,7.2738285
43.9762987195199,60.39326132016123,7.2750854
77.50558306420452,75.68165101433473,7.277515
47.993006346704185,83.57943732077788,7.280827
47.88218818546563,60.635027341402456,7.281936
28.642791785890335,68.15116847839268,7.287082
35.85045509541878,57.21195262307943,7.287475
49.04495703097673,60.11594062117417,7.2899613
56.39783510644484,78.25719728215937,7.2914844
83.509049692997,79.85266965111899,7.292059
350.98446793694734,77.51174759627739,7.2927465
64.33370266783571,61.796944779239766,7.2941875
10.10669106017651,70.70816079552667,7.295364
24.745639568566865,74.35191104829399,7.301373
27.145952567379066,58.45783239562262,7.3020425
19.68801564325084,65.60670650223888,7.3020477
67.75536154274228,73.62490392481173,7.3025665
24.526245136950568,65.53504866730664,7.303028
42.06110894683333,55.773325362921724,7.304632
39.11788284927268,63.12571988264784,7.3050394
356.84723588883566,75.28136418706981,7.309111
80.90303218798876,69.91092227975136,7.3094893
56.67917630861088,57.28986984999626,7.3115416
69.43114259279454,78.98641349286532,7.313557
