ra_deg,dec_deg,mag
10.12724197930297,56.53718879378639,1.9425238
14.177450998208093,60.71672280471204,2.0645833
46.29487462677558,38.83980896875264,2.111629
2.2990654282325518,59.14897576410493,2.232691
319.64633694354825,62.58579604829105,2.428267
325.87694430713873,58.78002783444686,2.450726
46.19914439438418,53.50642323794812,2.651
21.45661245731054,60.235067611380984,2.6805298
288.13986191145926,67.66194921202765,2.8079169
75.49223197537926,43.823296688371194,2.847648
332.7137697826255,58.20128527773775,2.8701382
59.463595170524904,40.0100950978535,2.904279
354.83578083298244,77.63312481414683,2.9429574
55.731412103792316,47.78739289427855,2.9823132
89.98371736337808,45.936700316237285,3.0882971
42.67433778950114,55.89543428763181,3.1448548
127.56491125025244,60.71768972076183,3.1493552
75.6195856403002,41.075746103013174,3.1632786
76.62890153390961,41.23417207468237,3.1723478
311.32320634108095,61.84241929401267,3.1779127
322.16505269614026,70.56071944518608,3.19459
24.498581855369736,48.62771419048821,3.2095633
342.41934656416254,66.19984964631519,3.222498
57.380326534704494,65.52591009149197,3.267435
12.285227381524425,57.81272812559009,3.3200667
28.599188504594277,63.670018347664225,3.3546658
275.2720330521275,72.73127780355625,3.3877175
354.39204130799976,46.456276552702825,3.404353
89.88240091334609,54.28410268168888,3.4518437
47.37522068555027,44.856842474273094,3.535792
297.04417326624304,70.26810826288803,3.64309
56.29837849320915,42.57854136383548,3.663778
9.24298360611852,53.89686812148113,3.664362
43.5644294632559,52.7624559609044,3.707698
216.8815945979563,75.696086179794,3.7445457
94.47834228542395,61.515276001012744,3.7721922
112.76849327167622,82.41128209857068,3.7795882
337.82387715226025,50.28256960268281,3.7837074
144.27155032517524,81.32630730588205,3.785223
75.85449600717394,60.442181536184144,3.7896965
135.63596066238887,67.62969623064188,3.8032541
69.17259751847932,41.26475172720214,3.8100004
14.189228786797868,38.49948894197979,3.8432207
63.724475082644574,48.40925558769521,3.8461115
337.2928846512036,58.41520817273959,3.8505998
339.65844191354597,56.795491107670266,3.861995
52.64371528526615,47.99530064901789,3.8675852
17.192472075022426,86.25704383383308,3.8803709
42.87854040758558,35.05946084085705,3.901517
47.27540485964256,49.612873858437766,3.9026392
349.43625917771857,49.01532842822809,3.9340034
329.1630789062305,63.6255485672108,3.94011
62.16553233551129,47.71236664387762,3.9444187
30.8581399846376,72.42139432955031,3.9484353
55.5386799878536,63.21688594960669,3.9577527
24.198321215249642,41.4037617615712,3.966133
251.49328885063915,82.03726905338733,3.9690459
41.05222216366374,49.22805187168278,3.9830012
330.97110179789183,63.12017992426462,4.0318704
358.59593000622834,57.49936804016163,4.050132
52.26719596759808,59.940328920151536,4.071776
288.8854304536992,73.35593837366184,4.0729303
105.0182604038094,76.97734888794668,4.0778456
25.915331575110873,50.68866947906711,4.081212
300.7046485782214,67.87377633217558,4.099271
36.40609799046346,50.27856433629441,4.1174016
8.249996717303175,62.9317732684215,4.118094
326.36215544560565,61.12079660682435,4.121482
333.7626125856422,57.04380276749173,4.1220145
96.2245887330116,49.28788253332824,4.122197
54.1225652218742,48.19251603030214,4.12316
335.88999604174035,52.22821709978782,4.1309433
42.64718912701181,38.31815668247095,4.1400833
355.10261265459525,44.3338484709246,4.147998
351.2095352302913,62.28276036468802,4.1590085
307.3957792036708,62.99404854026289,4.1649013
79.56551852719764,42.79197517530932,4.1710677
51.168947658481336,64.58599364600056,4.171272
305.02526328112157,68.88043625204803,4.187609
343.60848147600336,84.34628223826569,4.192744
73.51254990847781,66.34270799687302,4.2128644
344.10832216302356,49.73353177685781,4.216367
130.05279074554068,64.3280541536806,4.222566
325.48200314844524,71.31187298142444,4.234787
61.645918626664646,50.351100087356684,4.236291
346.97450729404824,75.38736050537292,4.2604837
236.01507917362505,77.79448391626615,4.2679734
115.12380824413003,87.0199584907372,4.274878
33.30539085961294,44.231591625229775,4.276864
17.777433589034587,55.1498128843095,4.288004
47.82228318257263,39.6116005556922,4.303629
330.9498703431263,64.6283669591411,4.3197494
263.05490751446143,86.58669984133707,4.3210907
143.61942231458804,69.83068385576529,4.322646
212.2115570054954,77.54765793580734,4.3238397
52.478079028412495,58.878746215239254,4.3358145
346.0469090829516,50.052835828247595,4.337494
14.165468052948397,59.18085526702047,4.345562
11.181443815216312,48.28432996662515,4.3494897
341.8720184358857,83.15403863513929,4.3654575
232.8529108322273,77.34939574430686,4.374761
104.31913476764241,58.422150405516085,4.379537
302.2225209056655,77.7115303856395,4.382442
63.72221249306844,40.48353170582306,4.385077
275.18921168589054,71.33798137310127,4.4046264
23.482455582360476,59.23197152420271,4.4079986
73.02213088188175,63.505003588919166,4.4339333
94.9056792160276,59.0110906288025,4.436156
348.1381289460739,49.40663255425639,4.438951
21.484314352288017,68.13013073330919,4.4439874
265.4848727514217,72.14766082787942,4.4444957
293.09759805108064,69.65345106254792,4.449041
74.32147266874314,53.752138195771224,4.4494414
59.28452023934915,61.10882789355552,4.4589205
13.750379736127003,58.97249926990205,4.45898
9.193273173613676,44.488732461091416,4.462927
300.36903172103445,64.82092331285595,4.4647875
17.37555894609017,47.24173163824362,4.477227
46.38494302170412,56.7060289454936,4.4813848
283.60007971689686,71.29738620421924,4.4897413
12.453654360590372,41.07882781020357,4.4909096
56.50969325226341,63.344987620350096,4.4914093
332.45227851810483,72.34121796602223,4.5459895
29.684935896802546,45.43526186904813,4.549179
44.765068361382745,35.18316029459311,4.561302
137.0976608806673,66.87305327249916,4.5617146
30.488241832986596,70.90697047592157,4.565197
137.73038701291733,63.51336043490033,4.565455
339.34303203886293,51.54466029252701,4.5664697
356.76490909594787,58.652243604255666,4.5690794
20.585284640689324,45.52881684065896,4.57383
57.58987820724574,71.3320796371637,4.575176
64.56121354485205,50.29525307791064,4.582041
38.02595541724334,36.147325470524684,4.587791
96.70357928377771,58.41740040354902,4.595938
158.7725122570992,75.7129084407845,4.596746
82.54245856664122,63.06719805922208,4.6065855
349.65686601152606,68.11148764493595,4.62941
37.26617856169214,67.40241597303176,4.6340737
13.266856595321226,61.124725084691256,4.6359124
317.38189524895535,68.49069786975204,4.64416
44.69043695121501,39.662542006966284,4.6480665
7.943449071209089,54.52217954001499,4.648081
356.508583760975,46.42024226971481,4.65064
324.4800815259345,62.08192269169192,4.6535788
319.81533890365745,58.62348562292023,4.657596
49.99708098036551,65.65222617297296,4.6590376
75.08638114180661,81.19421908422336,4.6715593
49.05083152899001,50.93758670815784,4.678598
137.59826115667667,67.13362657576307,4.679625
21.916349868710668,45.4061957177476,4.69429
19.55779304162413,57.80316285738621,4.701408
57.374934024652454,80.32252651264417,4.711544
40.56203540720429,40.193122971188636,4.7216687
46.53180913962083,79.41858143372502,4.726453
20.020472791574196,58.231607764923005,4.736113
331.25221858619204,62.785929518892814,4.748856
69.97779923924378,53.07946385425934,4.751208
32.122789791801274,37.85889348019886,4.752885
52.342034040253765,49.50881995952188,4.7549105
94.7115958307609,69.3192875925663,4.756203
65.44904635686102,60.73511703713851,4.7719235
24.837369083178974,44.38621335342802,4.772018
10.516330240572175,50.512506558020945,4.776489
333.09356756442264,63.29096631922269,4.7766414
65.3883325207631,46.498722782432914,4.782536
346.653458795134,59.41974860303823,4.791771
25.451342746949244,42.612699774488185,4.800438
346.9135312945834,46.3870971608063,4.810415
47.98468873679841,74.39327247701216,4.8134665
9.791274289742324,49.35457536595513,4.8154073
326.8553069778464,60.692678513105754,4.843841
244.37472356719266,75.75643519854079,4.8468947
61.11314961992613,59.15551363797133,4.8538966
352.5082389431629,58.54893978736159,4.858418
30.978258522125305,42.330699217961474,4.8627677
12.20863075855762,50.968128896486576,4.867326
345.88726821871256,67.20925630642787,4.8701515
319.8426438315253,64.87188332691034,4.87215
290.39787119266987,76.5595979361358,4.8730974
120.04877882720153,73.91775095460001,4.8755093
329.72312591931814,62.69805388675651,4.8852158
145.7378857090748,72.25249804713006,4.8888545
325.76621023876135,72.31990782775702,4.891074
267.3633617683253,76.96397841698551,4.895288
108.97788271342215,59.63631819571704,4.895882
76.66908986187244,51.59695829274448,4.898983
350.6356117205665,60.13348089811874,4.90236
329.81131902680943,73.1791836180336,4.905107
356.75802052522687,57.45132668380801,4.9051385
2.580228866135009,46.07226998767092,4.9088907
115.75141319798449,58.71012644008447,4.914018
10.866796821938363,47.02438183926442,4.9178357
93.21282805567488,65.71828195791502,4.9220138
80.09418103434714,62.653700804096495,4.9249687
25.14517211933611,40.57694555835977,4.9261684
39.50804919468595,72.81832240227384,4.926409
50.36028874911554,43.32964658483435,4.930196
36.103986575830724,50.00638343724548,4.9302106
93.91913936403706,59.998868475493204,4.930371
59.35608929998724,63.07229235302788,4.9333005
88.71147329904011,55.707024302131444,4.936649
29.000302139750204,68.68519414012788,4.938846
318.19683965966686,60.097985177078016,4.9458847
17.094749861202942,54.91320397755905,4.9480124
19.049567800099847,71.74384831639996,4.952493
52.01294917356026,49.062754281296215,4.9542418
80.6378397862045,79.23187117015195,4.9560766
332.8773408078624,59.41443924203745,4.9574842
30.57571370416222,54.48752732032067,4.963405
31.381240108078664,76.11496874248665,4.9698467
338.94494597608383,73.64329301155963,4.9748764
321.85512481548267,59.75000779203154,4.9772334
359.7523130508916,55.754909524380686,4.983272
281.44494905863326,74.08591204824462,4.9955344
345.0212305361792,56.94536540741404,4.999452
55.67805194433253,59.969400102804954,5.0030713
49.78198800504913,50.09486073045816,5.009382
28.32220921829671,40.72977279613491,5.0110292
22.525416770962924,47.0070830338264,5.011265
17.004537765311323,43.94182155173697,5.01231
84.14669405461649,54.428611374584875,5.0149446
333.00840790789977,60.75914439595948,5.022645
311.8886154140123,80.55209460631015,5.026581
24.628647617442248,73.03997759097248,5.026896
356.9783909833153,67.80680198766605,5.031558
92.4960342424465,58.935775663057065,5.0319276
287.29217458985556,76.55997286807307,5.0320315
331.2866087282461,62.27980115248062,5.0328045
65.16772282540082,65.14042154048151,5.0496335
314.8561769848924,59.43864858318826,5.0499163
33.40385556184811,51.065051402507166,5.050134
9.03480008335226,54.16844144321516,5.055149
35.589314692312705,55.84564535570569,5.057103
10.279853450151814,39.458649204009305,5.061861
183.0499920871888,77.61633033521059,5.0619016
342.443633109185,55.90294480160674,5.064219
344.26882118736074,48.684044190234545,5.0668297
339.30479498201083,75.3718447805664,5.0702977
123.20327885310847,68.47410822914789,5.0715137
101.70641171721239,57.16900482206823,5.074608
305.2980691342804,63.980181410213056,5.0759053
23.357162956458243,58.32731122587744,5.076425
103.42609455061577,68.88834524989218,5.0864677
52.50040205319733,55.45175365797865,5.087484
102.73787941728247,67.57195536591385,5.0964594
66.76255604126176,80.82407236611506,5.098255
24.531552132767807,57.977603478508314,5.1020503
336.5036852354759,70.77092500766923,5.109865
332.95511827449997,56.83993042936889,5.1129427
307.0617422216197,81.42277955572614,5.120014
49.65741687861714,50.22206770561449,5.124061
7.057422880369243,44.394402272307204,5.136685
157.76666053128412,82.55873989737904,5.144055
328.61055125406574,80.30852619669653,5.156428
12.682034097380217,64.247504199429,5.160959
339.66271762184084,63.58438561837723,5.162956
349.8743477179407,48.62555673931306,5.163304
307.87681882426995,74.9545493625709,5.1648555
59.1528146624188,50.69479996042314,5.167717
64.17941618940675,53.611799245562445,5.169462
25.733785655829156,70.62246295889106,5.1695166
31.283341896559243,77.28105687418844,5.1718464
88.74094972933278,59.88829032330466,5.1739206
353.7460805864376,71.64204123766595,5.173991
80.45182535608018,41.80440450771833,5.1829605
41.02151448594689,44.29701159652296,5.1839004
319.63503171107965,61.18438388467299,5.185165
12.81824376728299,61.80548436216646,5.1906443
53.10907335874553,46.056528981678206,5.1920724
259.90512480694304,80.13640346345662,5.1929517
74.28978349225564,59.1202046105815,5.195844
28.977056791103912,37.27776872824591,5.1989574
44.95753528844823,47.22080144815189,5.203191
100.12062000393435,77.99575740884993,5.207614
39.40075741662563,65.74529687500144,5.212021
80.86613551739529,57.544157123933594,5.2164683
95.44237824804918,53.45178235916701,5.2251244
72.00156599761362,56.75655195980799,5.2256794
49.018764764944876,45.34598826910192,5.2299333
348.33773395483047,57.16966644274312,5.2318964
61.5133542544675,68.6799850011742,5.236513
67.49964854809437,83.34083355855206,5.24088
45.21775246379969,52.35162301438315,5.246113
44.102667717198436,64.3324436056366,5.246683
52.58089003048497,71.86390057084844,5.2489614
7.921081345649575,52.83947121942781,5.2499237
333.2977684583711,86.10817865829598,5.250244
38.91141478274843,37.31220053642723,5.2547116
85.6101995976875,65.6975533941765,5.2547417
76.53516570207518,58.97234148087393,5.261821
105.3394229423626,70.80822542420366,5.265241
43.42786006164385,38.337105170901495,5.2669635
72.80558007151767,68.16877633684513,5.2671757
29.908855528691593,64.62152867390228,5.270163
180.07569600294806,80.85301289290338,5.2836695
357.2090148684101,62.21450835796583,5.293167
112.71941153449691,68.46545667457782,5.2948775
50.80513782717752,49.213159855361674,5.2972746
34.81960038549156,47.37995069344116,5.3002076
101.55652486903517,79.56212608725718,5.3004165
0.965272428040847,66.71215322291071,5.30059
70.7266050159168,43.36490848017637,5.3054643
277.43737350452494,77.54706867369683,5.3069158
124.8851230882303,75.7569779684941,5.3111973
62.51136636771531,80.69863561739581,5.312837
343.26587883769645,60.10104594995002,5.3152566
318.9272998256227,77.0123621575281,5.3172903
192.30600696961483,83.41299014310866,5.3174524
17.664275586218427,68.77850360429089,5.3185983
134.15568954886737,64.60342756603522,5.321272
144.8658265114437,67.27205380223806,5.328205
354.784596115185,50.47172357565112,5.3313313
268.7965938383531,72.00511461478612,5.337283
18.142176508667188,45.337619914002424,5.338117
5.809620449498801,55.79253114637743,5.3434258
58.99250823051131,47.87132724860545,5.3459225
293.8507779529774,69.80556556572053,5.348976
6.198072457360528,61.83104573890762,5.351421
281.5923729853624,75.4342684117677,5.356526
121.19537462771487,79.47939124529734,5.3738437
72.78859282957269,48.74052049022354,5.37402
13.771529047614168,48.67847529010343,5.3747444
327.32920515614023,61.27265924744648,5.3753915
349.84902843575185,62.73976670471046,5.377756
299.90209686220606,76.4811296874692,5.3780046
44.916247674476764,41.03273156157788,5.3783674
125.16805441730764,72.4071206115551,5.384897
57.30753795708344,70.87077272777172,5.384936
64.80547845417745,50.04844637863168,5.388618
11.942148865245152,74.84753623930212,5.3893676
53.08717156194812,84.91043352070962,5.39002
29.040042620789613,37.251884384722096,5.39043
336.77212075928355,65.13225307789213,5.390585
145.56092119845465,69.23721807347187,5.391176
334.5531022731667,62.80443799843466,5.3917193
321.9421284159755,66.80900655698566,5.396388
1.1760164913219344,67.16654988154056,5.396713
50.083664483025785,77.73446502837633,5.3973985
34.50003772193267,57.89984601692948,5.399425
62.153501663283706,38.03884341956174,5.4032845
78.09358448994578,73.94655706560378,5.403789
182.74908301504254,81.70981839222675,5.406289
26.94267663257596,63.85140778824967,5.4103966
64.2839662057793,57.860204496660614,5.4106274
11.321323640797168,55.22137253803541,5.4112434
75.58275331974677,74.26954822207388,5.416303
259.2286975511291,89.03768852287028,5.416544
29.639656139643364,49.20453820535307,5.417739
332.6607616252673,70.13268626098666,5.418816
128.64991038948975,65.1448198446271,5.4203057
301.22231447157185,68.0271170525019,5.4234295
53.03599011770171,48.023352496191755,5.425504
57.518182826386294,44.96772963314105,5.4314513
342.7635328314375,85.37423342173258,5.432493
69.99225445494139,53.47256512338719,5.435337
19.271182174351736,44.901813794646344,5.438884
337.4708227759341,78.82419405232763,5.442163
86.47509844022011,49.826287501970135,5.446195
349.17709948419514,53.2124234941761,5.4463863
184.70765754693775,75.16057861696932,5.447877
359.28513539866657,55.705650545492524,5.4493103
56.02679076378333,48.523607257209676,5.450496
0.4042171929551975,61.22279997745116,5.453592
16.009967921262103,52.50189239990892,5.454766
242.70632973891884,75.8776197411546,5.4570007
222.59114289786373,82.51094591962678,5.457237
322.7470323367297,60.45941517719424,5.4582033
157.4170155199853,84.25183237802516,5.460814
104.3048356948654,57.563357821612186,5.461836
49.44747250648078,44.024913849003674,5.462602
122.51557426352059,58.24792310104382,5.463986
43.98852509731438,61.52127542822864,5.4685206
338.4200043573421,56.624921613796715,5.4703355
32.169069954162865,58.42359984629357,5.476785
90.42946935654624,48.95940257646487,5.4776216
24.113230169343527,48.72269921305712,5.480146
30.75077265273442,64.3900082211575,5.480928
330.51902664934903,58.00035221519391,5.4814396
73.76293722280363,55.259074769475966,5.4850183
41.94905439572068,81.44816218743921,5.485071
96.6074425871591,56.285193431975244,5.4875603
348.9074870086407,70.88807479092539,5.4884133
27.9972659087144,55.1473469804437,5.490368
58.41149270280895,48.65035464703775,5.4912624
101.55871798601483,59.441631642786994,5.493077
84.93199619329634,75.04399213462806,5.495653
328.7214436400705,56.61121466997967,5.4985867
129.79848216263676,65.02129699890843,5.4989767
181.3158756560387,76.90532315922019,5.5010715
355.58743479811363,64.5153749516496,5.502545
4.237619794428828,61.53317034002728,5.5047097
342.8924570934828,85.04639114466316,5.5057845
65.04796937551752,50.9209073261392,5.5060334
